,mots,pourcentage
987,retrospective,0.013931135010986233
988,finding,0.013931135010986233
989,inhibition,0.013931135010986233
990,measurement,0.013931135010986233
991,nodes,0.013931135010986233
992,lead,0.01387734684492065
993,creatinine,0.01387734684492065
994,57,0.013823558678855064
995,probably,0.013823558678855064
996,ventilation,0.013823558678855064
997,rupture,0.013823558678855064
998,induction,0.013823558678855064
999,much,0.013823558678855064
1000,density,0.013823558678855064
1001,reperfusion,0.013823558678855064
1002,64,0.013769770512789482
1003,majority,0.013769770512789482
1004,hemodynamic,0.013715982346723898
1005,extensive,0.013715982346723898
1006,dl,0.013662194180658312
1007,states,0.013662194180658312
1008,arrest,0.013662194180658312
1009,means,0.013662194180658312
1010,pelvic,0.01360840601459273
1011,improve,0.01360840601459273
1012,prevent,0.01360840601459273
1013,serious,0.013554617848527146
1014,excretion,0.013554617848527146
1015,excellent,0.01350082968246156
1016,tube,0.01350082968246156
1017,73,0.01350082968246156
1018,depression,0.013447041516395978
1019,hypothesis,0.013447041516395978
1020,histamine,0.013447041516395978
1021,transient,0.013447041516395978
1022,recently,0.013447041516395978
1023,htlv,0.013447041516395978
1024,diameter,0.013447041516395978
1025,still,0.013393253350330394
1026,inflammation,0.013393253350330394
1027,measures,0.013393253350330394
1028,pleural,0.013393253350330394
1029,trials,0.013393253350330394
1030,done,0.013393253350330394
1031,0001,0.013393253350330394
1032,provided,0.013393253350330394
1033,macrophages,0.013339465184264808
1034,rather,0.013339465184264808
1035,thoracic,0.013339465184264808
1036,light,0.013339465184264808
1037,metabolism,0.013285677018199226
1038,resistant,0.013285677018199226
1039,isolates,0.013285677018199226
1040,demonstrate,0.013285677018199226
1041,adverse,0.013285677018199226
1042,routine,0.013285677018199226
1043,action,0.013285677018199226
1044,purpose,0.013231888852133642
1045,diffuse,0.013231888852133642
1046,joint,0.013231888852133642
1047,scores,0.013231888852133642
1048,62,0.01317810068606806
1049,containing,0.01317810068606806
1050,hyperplasia,0.01317810068606806
1051,bronchial,0.01317810068606806
1052,reactions,0.013124312520002474
1053,delivery,0.01307052435393689
1054,cellular,0.01307052435393689
1055,difficult,0.013016736187871308
1056,persons,0.013016736187871308
1057,organ,0.013016736187871308
1058,53,0.013016736187871308
1059,cross,0.013016736187871308
1060,mechanical,0.012962948021805722
1061,thrombosis,0.012962948021805722
1062,radiotherapy,0.012962948021805722
1063,markedly,0.012909159855740138
1064,mucosa,0.012909159855740138
1065,simple,0.012909159855740138
1066,61,0.012909159855740138
1067,genes,0.012909159855740138
1068,antigens,0.012855371689674556
1069,fever,0.012855371689674556
1070,water,0.012855371689674556
1071,maternal,0.012855371689674556
1072,83,0.01280158352360897
1073,suggesting,0.01280158352360897
1074,hundred,0.01280158352360897
1075,underlying,0.01280158352360897
1076,uptake,0.01280158352360897
1077,peptide,0.01280158352360897
1078,experienced,0.012747795357543387
1079,initially,0.012747795357543387
1080,78,0.012747795357543387
1081,squamous,0.012747795357543387
1082,kidney,0.012747795357543387
1083,woman,0.012694007191477803
1084,recognized,0.012694007191477803
1085,until,0.012694007191477803
1086,conclusion,0.012694007191477803
1087,pressures,0.012694007191477803
1088,mmol,0.012694007191477803
1089,sera,0.01264021902541222
1090,viral,0.01264021902541222
1091,synthesis,0.01264021902541222
1092,aneurysm,0.01264021902541222
1093,molecular,0.01264021902541222
1094,internal,0.01264021902541222
1095,according,0.012586430859346635
1096,benefit,0.012586430859346635
1097,sustained,0.012586430859346635
1098,fistula,0.012586430859346635
1099,tachycardia,0.012586430859346635
1100,segment,0.01253264269328105
1101,younger,0.01253264269328105
1102,51,0.01253264269328105
1103,concluded,0.01253264269328105
1104,hla,0.01253264269328105
1105,ventricle,0.012478854527215468
1106,adenocarcinoma,0.012478854527215468
1107,49,0.012425066361149883
1108,motor,0.012425066361149883
1109,genital,0.012425066361149883
1110,neonatal,0.012317490029018717
1111,host,0.012317490029018717
1112,recipients,0.012317490029018717
1113,so,0.012317490029018717
1114,dysplasia,0.012317490029018717
1115,parathyroid,0.012317490029018717
1116,drainage,0.012263701862953131
1117,certain,0.012263701862953131
1118,recorded,0.012263701862953131
1119,minimal,0.012209913696887547
1120,animal,0.012209913696887547
1121,disseminated,0.012209913696887547
1122,middle,0.012209913696887547
1123,safe,0.012156125530821965
1124,cardiopulmonary,0.012156125530821965
1125,little,0.012156125530821965
1126,neoplasms,0.012156125530821965
1127,problem,0.01210233736475638
1128,transmission,0.01210233736475638
1129,chromosome,0.01210233736475638
1130,lack,0.012048549198690795
1131,59,0.012048549198690795
1132,conducted,0.011994761032625213
1133,maximum,0.011994761032625213
1134,admission,0.011994761032625213
1135,proliferation,0.011994761032625213
1136,research,0.011994761032625213
1137,capacity,0.011994761032625213
1138,sinus,0.011940972866559627
1139,cultures,0.011940972866559627
1140,susceptibility,0.011940972866559627
1141,needed,0.011940972866559627
1142,ranged,0.011940972866559627
1143,best,0.011940972866559627
1144,epithelial,0.011940972866559627
1145,commonly,0.011940972866559627
1146,performance,0.011940972866559627
1147,lateral,0.011940972866559627
1148,material,0.011887184700494045
1149,stable,0.011887184700494045
1150,68,0.011887184700494045
1151,another,0.011887184700494045
1152,cd4,0.011887184700494045
1153,56,0.011887184700494045
1154,hpv,0.011887184700494045
1155,diet,0.011887184700494045
1156,contribute,0.011887184700494045
1157,longer,0.011833396534428461
1158,malignancy,0.011833396534428461
1159,them,0.011833396534428461
1160,autopsy,0.011833396534428461
1161,situ,0.011833396534428461
1162,component,0.011833396534428461
1163,ph,0.011833396534428461
1164,collagen,0.011833396534428461
1165,work,0.011779608368362875
1166,individual,0.011779608368362875
1167,pregnant,0.011725820202297293
1168,fracture,0.011725820202297293
1169,71,0.011725820202297293
1170,abscess,0.011725820202297293
1171,interleukin,0.011725820202297293
1172,success,0.011725820202297293
1173,residual,0.011725820202297293
1174,external,0.01167203203623171
1175,84,0.01167203203623171
1176,resulting,0.01167203203623171
1177,affect,0.01167203203623171
1178,patient's,0.01167203203623171
1179,maximal,0.011618243870166124
1180,58,0.011618243870166124
1181,conclusions,0.011618243870166124
1182,lines,0.011618243870166124
1183,sleep,0.011618243870166124
1184,urine,0.011564455704100541
1185,alternative,0.011564455704100541
1186,objective,0.011564455704100541
1187,energy,0.011564455704100541
1188,investigation,0.011510667538034957
1189,ultrasonography,0.011510667538034957
1190,almost,0.011510667538034957
1191,perfusion,0.011510667538034957
1192,melanoma,0.011510667538034957
1193,deep,0.011456879371969373
1194,open,0.011456879371969373
1195,comparable,0.011456879371969373
1196,st,0.011456879371969373
1197,u,0.011456879371969373
1198,mr,0.011456879371969373
1199,prospectively,0.01140309120590379
1200,recommended,0.01140309120590379
1201,possibility,0.01140309120590379
1202,modified,0.01140309120590379
1203,nor,0.01140309120590379
1204,altered,0.01140309120590379
1205,fifty,0.011349303039838204
1206,variety,0.011349303039838204
1207,confidence,0.011349303039838204
1208,angiography,0.011349303039838204
1209,fatty,0.011349303039838204
1210,ultrasound,0.011349303039838204
1211,identification,0.011295514873772622
1212,percentage,0.011295514873772622
1213,continued,0.011241726707707038
1214,repeated,0.011241726707707038
1215,records,0.011241726707707038
1216,traumatic,0.011241726707707038
1217,arrhythmias,0.011241726707707038
1218,intracranial,0.011187938541641454
1219,sd,0.011187938541641454
1220,74,0.011187938541641454
1221,sample,0.011187938541641454
1222,intact,0.011187938541641454
1223,circulating,0.011187938541641454
1224,63,0.011187938541641454
1225,quality,0.011187938541641454
1226,neuropathy,0.011187938541641454
1227,chain,0.011187938541641454
1228,obstructive,0.011187938541641454
1229,glomerular,0.011187938541641454
1230,us,0.01113415037557587
1231,survivors,0.01113415037557587
1232,forty,0.01113415037557587
1233,responsible,0.01113415037557587
1234,vessel,0.01113415037557587
1235,hr,0.01113415037557587
1236,temporal,0.01113415037557587
1237,device,0.011080362209510286
1238,order,0.011080362209510286
1239,impairment,0.011080362209510286
1240,humans,0.011080362209510286
1241,heparin,0.011080362209510286
1242,mmhg,0.011080362209510286
1243,provides,0.011026574043444702
1244,antibiotic,0.011026574043444702
1245,where,0.011026574043444702
1246,facial,0.011026574043444702
1247,maintained,0.011026574043444702
1248,activated,0.010972785877379118
1249,niddm,0.010972785877379118
1250,primarily,0.010918997711313534
1251,200,0.010918997711313534
1252,essential,0.010918997711313534
1253,developing,0.010918997711313534
1254,air,0.010918997711313534
1255,play,0.010918997711313534
1256,proportion,0.010918997711313534
1257,survey,0.010918997711313534
1258,serial,0.01086520954524795
1259,requiring,0.01086520954524795
1260,resolution,0.01086520954524795
1261,output,0.01086520954524795
1262,directly,0.01086520954524795
1263,quantitative,0.01086520954524795
1264,inhibitor,0.01086520954524795
1265,aggressive,0.010811421379182366
1266,pediatric,0.010811421379182366
1267,77,0.010811421379182366
1268,fatal,0.010757633213116782
1269,microscopy,0.010757633213116782
1270,signal,0.010757633213116782
1271,neonates,0.010703845047051198
1272,linked,0.010703845047051198
1273,electron,0.010703845047051198
1274,rheumatoid,0.010703845047051198
1275,above,0.010650056880985616
1276,challenge,0.010650056880985616
1277,colorectal,0.010650056880985616
1278,every,0.01059626871492003
1279,united,0.01059626871492003
1280,operations,0.01059626871492003
1281,amount,0.01059626871492003
1282,postoperatively,0.01059626871492003
1283,unknown,0.01059626871492003
1284,seizures,0.01059626871492003
1285,models,0.010542480548854446
1286,predictive,0.010542480548854446
1287,dietary,0.010542480548854446
1288,sclerosis,0.010542480548854446
1289,generally,0.010488692382788862
1290,88,0.010488692382788862
1291,96,0.010488692382788862
1292,lymphocyte,0.010488692382788862
1293,tolerance,0.010434904216723278
1294,untreated,0.010434904216723278
1295,angina,0.010434904216723278
1296,consumption,0.010381116050657694
1297,adequate,0.010381116050657694
1298,now,0.010381116050657694
1299,variable,0.010381116050657694
1300,furthermore,0.010381116050657694
1301,properties,0.010381116050657694
1302,pathology,0.010381116050657694
1303,contact,0.010381116050657694
1304,angiotensin,0.010381116050657694
1305,scans,0.01032732788459211
1306,ulcers,0.01032732788459211
1307,stimulated,0.01032732788459211
1308,observations,0.01032732788459211
1309,staining,0.01032732788459211
1310,accuracy,0.010273539718526526
1311,detect,0.010273539718526526
1312,selective,0.010273539718526526
1313,meningitis,0.010273539718526526
1314,program,0.010273539718526526
1315,eye,0.010273539718526526
1316,ms,0.010273539718526526
1317,appearance,0.010219751552460944
1318,91,0.010219751552460944
1319,neither,0.010219751552460944
1320,soft,0.010219751552460944
1321,differ,0.010219751552460944
1322,taken,0.010165963386395359
1323,etiology,0.010165963386395359
1324,highest,0.010165963386395359
1325,predicted,0.010165963386395359
1326,cancers,0.010165963386395359
1327,healing,0.010112175220329775
1328,forms,0.010112175220329775
1329,lipid,0.010112175220329775
1330,epidural,0.010112175220329775
1331,velocity,0.010112175220329775
1332,maintenance,0.010058387054264192
1333,numbers,0.010058387054264192
1334,93,0.010058387054264192
1335,pancreatitis,0.010058387054264192
1336,alterations,0.010058387054264192
1337,82,0.010058387054264192
1338,application,0.010058387054264192
1339,prostatic,0.010058387054264192
1340,products,0.010058387054264192
1341,nuclear,0.010058387054264192
1342,infectious,0.010004598888198607
1343,spontaneously,0.010004598888198607
1344,transplant,0.010004598888198607
1345,69,0.010004598888198607
1346,regimen,0.010004598888198607
1347,membranes,0.010004598888198607
1348,apparent,0.010004598888198607
1349,units,0.010004598888198607
1350,self,0.010004598888198607
1351,congestive,0.010004598888198607
